year,oshpd_id,facility_name,county_name,er_service_level_desc,ed_admit,ed_visit,burden_score,facility_id,treatment_stations,visits_per_station,true_burden_score,has_treatment_data,burden_score_normalized,visits_per_station_normalized
2018,106380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,BASIC,1352.0,13070.0,0.1812290016320316,california-pacific-medical-center---st-lukes-campus,,,0.1812290016320316,0,,
2018,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,BASIC,2774.0,13753.0,0.1906994995750062,st-marys-medical-center-san-francisco,,,0.1906994995750062,0,,
2018,106381154,UCSF MEDICAL CENTER,SAN FRANCISCO,BASIC,11043.0,42148.0,0.5844253986830046,ucsf-medical-center,,,0.5844253986830046,0,,
2018,106382715,CHINESE HOSPITAL,SAN FRANCISCO,STANDBY,987.0,5177.0,0.0717844331636593,chinese-hospital,,,0.0717844331636593,0,,
2018,106390846,DAMERON HOSPITAL,SAN JOAQUIN,BASIC,2600.0,32777.0,0.4544868390583857,dameron-hospital,,,0.4544868390583857,0,,
2018,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,6994.0,46243.0,0.6412067882532547,adventist-health-lodi-memorial,,,0.6412067882532547,0,,
2018,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,7444.0,39121.0,0.5424529282973765,san-joaquin-general-hospital,,,0.5424529282973765,0,,
2018,106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,BASIC,13340.0,65068.0,0.9022347879260164,st-josephs-medical-center-of-stockton,,,0.9022347879260164,0,,
2018,106391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,BASIC,2706.0,32380.0,0.4489820254663492,sutter-tracy-community-hospital,,,0.4489820254663492,0,,
2018,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,2665.0,29642.0,0.4110168375192564,doctors-hospital-of-manteca,,,0.4110168375192564,0,,
2018,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,6321.0,89759.0,1.2446009148806063,kaiser-foundation-hospital---manteca,,,1.2446009148806063,0,,
2018,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",SAN LUIS OBISPO,BASIC,1919.0,22534.0,0.3124571019721653,marian-regional-medical-center-arroyo-grande,,,0.3124571019721653,0,,
2018,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,2703.0,17519.0,0.2429189655387576,french-hospital-medical-center,,,0.2429189655387576,0,,
2018,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,2981.0,21333.0,0.2958040009040651,sierra-vista-regional-medical-center,,,0.2958040009040651,0,,
2018,106400548,TWIN CITIES COMMUNITY HOSPITAL,SAN LUIS OBISPO,BASIC,3319.0,29149.0,0.4041808851241079,twin-cities-community-hospital,,,0.4041808851241079,0,,
2018,106410782,SAN MATEO MEDICAL CENTER,SAN MATEO,BASIC,2248.0,36280.0,0.5030595393427779,san-mateo-medical-center,,,0.5030595393427779,0,,
2018,106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,SAN MATEO,BASIC,4200.0,37741.0,0.5233178080026402,kaiser-foundation-hospital---south-san-francisco,,,0.5233178080026402,0,,
2018,106410817,SETON MEDICAL CENTER,SAN MATEO,BASIC,4218.0,20851.0,0.2891205748301065,seton-medical-center,,,0.2891205748301065,0,,
2018,106410828,SETON COASTSIDE,SAN MATEO,STANDBY,,2520.0,0.0349423935816924,seton-coastside,,,0.0349423935816924,0,,
2018,106410852,MILLS-PENINSULA MEDICAL CENTER,SAN MATEO,BASIC,7545.0,41213.0,0.5714606613818608,mills-peninsula-medical-center,,,0.5714606613818608,0,,
2018,106410891,SEQUOIA HOSPITAL,SAN MATEO,BASIC,2226.0,16666.0,0.2310912426319387,sequoia-hospital,,,0.2310912426319387,0,,
2018,106420483,GOLETA VALLEY COTTAGE HOSPITAL,SANTA BARBARA,BASIC,469.0,22713.0,0.3149391211988014,goleta-valley-cottage-hospital,,,0.3149391211988014,0,,
2018,106420491,LOMPOC VALLEY MEDICAL CENTER,SANTA BARBARA,BASIC,1409.0,22629.0,0.3137743747460783,lompoc-valley-medical-center,,,0.3137743747460783,0,,
2018,106420493,MARIAN REGIONAL MEDICAL CENTER,SANTA BARBARA,BASIC,7318.0,61294.0,0.8499043937286723,marian-regional-medical-center,,,0.8499043937286723,0,,
2018,106420514,SANTA BARBARA COTTAGE HOSPITAL,SANTA BARBARA,BASIC,9693.0,34518.0,0.4786275958939914,santa-barbara-cottage-hospital,,,0.4786275958939914,0,,
2018,106420522,SANTA YNEZ VALLEY COTTAGE HOSPITAL,SANTA BARBARA,STANDBY,187.0,9260.0,0.1283994303835205,santa-ynez-valley-cottage-hospital,,,0.1283994303835205,0,,
2018,106430705,REGIONAL MEDICAL OF SAN JOSE,SANTA CLARA,BASIC,14063.0,77975.0,1.0812036267985974,regional-medical-of-san-jose,,,1.0812036267985974,0,,
2018,106430763,EL CAMINO HOSPITAL,SANTA CLARA,BASIC,10688.0,50220.0,0.696351986378013,el-camino-hospital,,,0.696351986378013,0,,
2018,106430779,GOOD SAMARITAN HOSPITAL-SAN JOSE,SANTA CLARA,BASIC,11699.0,46352.0,0.6427181854359549,good-samaritan-hospital-san-jose,,,0.6427181854359549,0,,
2018,106430837,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,5697.0,42318.0,0.5867826236468489,oconnor-hospital,,,0.5867826236468489,0,,
2018,106430883,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,13473.0,66739.0,0.9254049227176864,santa-clara-valley-medical-center,,,0.9254049227176864,0,,
2018,106430905,STANFORD HEALTH CARE,SANTA CLARA,BASIC,12500.0,55667.0,0.771880247425425,stanford-health-care,,,0.771880247425425,0,,
2018,106431506,KAISER FOUNDATION HOSPITAL - SAN JOSE,SANTA CLARA,BASIC,6188.0,57728.0,0.8004581336047378,kaiser-foundation-hospital---san-jose,,,0.8004581336047378,0,,
2018,106434138,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,2350.0,26602.0,0.3688641087540402,st-louise-regional-hospital,,,0.3688641087540402,0,,
2018,106434153,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,8309.0,69238.0,0.960056129686198,kaiser-foundation-hospital---santa-clara,,,0.960056129686198,0,,
2018,106440755,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,7649.0,42733.0,0.5925370257644689,dominican-hospital,,,0.5925370257644689,0,,
2018,106444013,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,2621.0,29743.0,0.412417306468364,watsonville-community-hospital,,,0.412417306468364,0,,
2018,106450936,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,188.0,4091.0,0.0567259254534538,mayers-memorial-hospital,,,0.0567259254534538,0,,
2018,106450940,SHASTA REGIONAL MEDICAL CENTER,SHASTA,BASIC,5813.0,34796.0,0.4824823520113369,shasta-regional-medical-center,,,0.4824823520113369,0,,
2018,106450949,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,9357.0,44025.0,0.6104519354896858,mercy-medical-center---redding,,,0.6104519354896858,0,,
2018,106470871,MERCY MEDICAL CENTER MT. SHASTA,SISKIYOU,BASIC,602.0,8924.0,0.1237404445726281,mercy-medical-center-mt-shasta,,,0.1237404445726281,0,,
2018,106474007,FAIRCHILD MEDICAL CENTER,SISKIYOU,BASIC,853.0,11599.0,0.1608320726801786,fairchild-medical-center,,,0.1608320726801786,0,,
2018,106480989,KAISER FOUNDATION HOSPITAL & REHAB CENTER - VALLEJO,SOLANO,BASIC,5506.0,56600.0,0.7848172526681707,kaiser-foundation-hospital--rehab-center---vallejo,,,0.7848172526681707,0,,
2018,106481094,SUTTER SOLANO MEDICAL CENTER,SOLANO,BASIC,2941.0,31359.0,0.4348248096540842,sutter-solano-medical-center,,,0.4348248096540842,0,,
2018,106481357,NORTH BAY MEDICAL CENTER,SOLANO,BASIC,7407.0,61023.0,0.8461466998157205,north-bay-medical-center,,,0.8461466998157205,0,,
2018,106484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,SOLANO,BASIC,3444.0,45466.0,0.6304328835655663,kaiser-foundation-hospital---vacaville,,,0.6304328835655663,0,,
2018,106490964,HEALDSBURG DISTRICT HOSPITAL,SONOMA,STANDBY,528.0,8044.0,0.111538338877434,healdsburg-district-hospital,,,0.111538338877434,0,,
2018,106491001,PETALUMA VALLEY HOSPITAL,SONOMA,BASIC,1745.0,16656.0,0.2309525823399479,petaluma-valley-hospital,,,0.2309525823399479,0,,
2018,106491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,SONOMA,BASIC,7758.0,36129.0,0.5009657689337162,santa-rosa-memorial-hospital-montgomery,,,0.5009657689337162,0,,
2018,106491076,SONOMA VALLEY HOSPITAL,SONOMA,BASIC,805.0,9240.0,0.1281221097995388,sonoma-valley-hospital,,,0.1281221097995388,0,,
2018,106494019,KAISER FOUNDATION HOSPITAL - SANTA ROSA,SONOMA,BASIC,5934.0,56191.0,0.7791460467257453,kaiser-foundation-hospital---santa-rosa,,,0.7791460467257453,0,,
2018,106500852,DOCTORS MEDICAL CENTER,STANISLAUS,BASIC,14574.0,91485.0,1.2685336812782262,doctors-medical-center,,,1.2685336812782262,0,,
2018,106500867,EMANUEL MEDICAL CENTER,STANISLAUS,BASIC,7216.0,60038.0,0.8324886610546225,emanuel-medical-center,,,0.8324886610546225,0,,
2018,106500939,MEMORIAL MEDICAL CENTER - MODESTO,STANISLAUS,BASIC,12086.0,63179.0,0.8760418587689462,memorial-medical-center---modesto,,,0.8760418587689462,0,,
2018,106500967,OAK VALLEY HOSPITAL DISTRICT,STANISLAUS,BASIC,649.0,22127.0,0.306813628088138,oak-valley-hospital-district,,,0.306813628088138,0,,
2018,106521041,ST. ELIZABETH COMMUNITY HOSPITAL,TEHAMA,BASIC,2225.0,29694.0,0.4117378710376088,st-elizabeth-community-hospital,,,0.4117378710376088,0,,
2018,106531059,TRINITY HOSPITAL,TRINITY,STANDBY,320.0,4302.0,0.0596516576144606,trinity-hospital,,,0.0596516576144606,0,,
2018,106540734,KAWEAH DELTA MEDICAL CENTER,TULARE,BASIC,18535.0,56973.0,0.7899892815594292,kaweah-delta-medical-center,,,0.7899892815594292,0,,
2018,106540798,SIERRA VIEW MEDICAL CENTER,TULARE,BASIC,3785.0,39019.0,0.5410385933190698,sierra-view-medical-center,,,0.5410385933190698,0,,
2018,106540816,ADVENTIST HEALTH TULARE,TULARE,BASIC,154.0,4793.0,0.0664598779512109,adventist-health-tulare,,,0.0664598779512109,0,,
2018,106554011,ADVENTIST HEALTH SONORA - GREENLEY,TUOLUMNE,BASIC,2906.0,30556.0,0.4236903882072195,adventist-health-sonora---greenley,,,0.4236903882072195,0,,
2018,106560473,COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA,VENTURA,BASIC,3400.0,37491.0,0.519851300702869,community-memorial-hospital-san-buenaventura,,,0.519851300702869,0,,
2018,106560481,VENTURA COUNTY MEDICAL CENTER,VENTURA,BASIC,4889.0,45314.0,0.6283252471273054,ventura-county-medical-center,,,0.6283252471273054,0,,
2018,106560492,LOS ROBLES HOSPITAL & MEDICAL CENTER,VENTURA,BASIC,11322.0,39299.0,0.5449210814948134,los-robles-hospital--medical-center,,,0.5449210814948134,0,,
2018,106560501,OJAI VALLEY COMMUNITY HOSPITAL,VENTURA,STANDBY,340.0,8371.0,0.1160725304255345,ojai-valley-community-hospital,,,0.1160725304255345,0,,
2018,106560508,ST. JOHN'S PLEASANT VALLEY HOSPITAL,VENTURA,BASIC,3117.0,21761.0,0.3017386614012732,st-johns-pleasant-valley-hospital,,,0.3017386614012732,0,,
2018,106560525,ADVENTIST HEALTH SIMI VALLEY,VENTURA,BASIC,5648.0,30290.0,0.4200020244402631,adventist-health-simi-valley,,,0.4200020244402631,0,,
2018,106560529,ST. JOHN'S REGIONAL MEDICAL CENTER,VENTURA,BASIC,8007.0,49942.0,0.6924972302606676,st-johns-regional-medical-center,,,0.6924972302606676,0,,
2018,106571086,WOODLAND MEMORIAL HOSPITAL,YOLO,BASIC,2510.0,21159.0,0.2933913118234244,woodland-memorial-hospital,,,0.2933913118234244,0,,
2018,106574010,SUTTER DAVIS HOSPITAL,YOLO,BASIC,2093.0,26461.0,0.3669089986369693,sutter-davis-hospital,,,0.3669089986369693,0,,
2018,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8750.0,60709.0,0.841792766647208,adventist-health-and-rideout,,,0.841792766647208,0,,
2018,106014233,EDEN MEDICAL CENTER,ALAMEDA,BASIC,6937.0,37443.0,0.519185731301313,eden-medical-center,,,0.519185731301313,0,,
2018,106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,ORANGE,BASIC,10862.0,107026.0,1.484025641061195,kaiser-foundation-hospital---orange-county---anaheim,,,1.484025641061195,0,,
2018,106334564,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,7414.0,37790.0,0.5239972434333953,temecula-valley-hospital,,,0.5239972434333953,0,,
2018,106014132,KAISER FOUNDATION HOSPITAL - FREMONT,ALAMEDA,BASIC,3097.0,36878.0,0.5113514248038303,kaiser-foundation-hospital---fremont,,,0.5113514248038303,0,,
2018,106014326,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,ALAMEDA,BASIC,10693.0,117567.0,1.6301874548487425,kaiser-foundation-hospital---oaklandrichmond,,,1.6301874548487425,0,,
2018,106014337,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,ALAMEDA,BASIC,5242.0,67678.0,0.9384251241356264,kaiser-foundation-hospital---san-leandro,,,0.9384251241356264,0,,
2018,106414139,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,SAN MATEO,BASIC,3233.0,30395.0,0.4214579575061669,kaiser-foundation-hospital---redwood-city,,,0.4214579575061669,0,,
2018,106494106,SUTTER SANTA ROSA REGIONAL HOSPITAL,SONOMA,BASIC,3330.0,30925.0,0.4288069529816816,sutter-santa-rosa-regional-hospital,,,0.4288069529816816,0,,
2018,106191230,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",LOS ANGELES,BASIC,815.0,93310.0,1.293839184566555,martin-luther-king-jr-community-hospital,,,1.293839184566555,0,,
2018,106234038,ADVENTIST HEALTH HOWARD MEMORIAL,MENDOCINO,BASIC,1129.0,13258.0,0.1838358151214595,adventist-health-howard-memorial,,,0.1838358151214595,0,,
2018,106301357,FOOTHILL REGIONAL MEDICAL CENTER,ORANGE,BASIC,1358.0,3381.0,0.0468810447221039,foothill-regional-medical-center,,,0.0468810447221039,0,,
2018,106154168,ADVENTIST HEALTH TEHACHAPI VALLEY,KERN,STANDBY,70.0,2389.0,0.0331259437566123,adventist-health-tehachapi-valley,,,0.0331259437566123,0,,
2018,106384202,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL CAMPUS,SAN FRANCISCO,BASIC,763.0,6905.0,0.095744931619677,california-pacific-medical-center---mission-bernal-campus,,,0.095744931619677,0,,
2019,106010735,ALAMEDA HOSPITAL,ALAMEDA,BASIC,2107.0,13804.0,0.1914066670641595,alameda-hospital,,,0.1914066670641595,0,,
2019,106010739,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,ALAMEDA,BASIC,5180.0,34152.0,0.4735526292071266,alta-bates-summit-medical-center-alta-bates-campus,,,0.4735526292071266,0,,
2019,106010776,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,ALAMEDA,BASIC,6014.0,36656.0,0.5082731663216337,ucsf-benioff-childrens-hospital-oakland,,,0.5082731663216337,0,,
2019,106010846,HIGHLAND HOSPITAL,ALAMEDA,BASIC,8467.0,61587.0,0.853967140284004,highland-hospital,,,0.853967140284004,0,,
2019,106010937,ALTA BATES SUMMIT MEDICAL CENTER,ALAMEDA,BASIC,8738.0,34894.0,0.4838412228728471,alta-bates-summit-medical-center,,,0.4838412228728471,0,,
2019,106010967,ST. ROSE HOSPITAL,ALAMEDA,BASIC,3580.0,29471.0,0.408645746526213,st-rose-hospital,,,0.408645746526213,0,,
2019,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,8618.0,43573.0,0.6041844902916996,washington-hospital---fremont,,,0.6041844902916996,0,,
2019,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,BASIC,1496.0,15686.0,0.2175025340168361,san-leandro-hospital,,,0.2175025340168361,0,,
2019,106014050,STANFORD HEALTH CARE - VALLEYCARE,ALAMEDA,BASIC,4059.0,27883.0,0.3866264921580672,stanford-health-care---valleycare,,,0.3866264921580672,0,,
2019,106034002,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,1850.0,21488.0,0.2979532354299232,sutter-amador-hospital,,,0.2979532354299232,0,,
2019,106040802,ORCHARD HOSPITAL,BUTTE,STANDBY,329.0,10057.0,0.1394506556551907,orchard-hospital,,,0.1394506556551907,0,,
2019,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,12302.0,10230.0,0.1418494787066322,oroville-hospital,,,0.1418494787066322,0,,
2019,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,14577.0,61982.0,0.8594442218176424,enloe-medical-center--esplanade,,,0.8594442218176424,0,,
2019,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,827.0,10150.0,0.1407401963707055,mark-twain-medical-center,,,0.1407401963707055,0,,
2019,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,664.0,6163.0,0.0854563379539564,colusa-medical-center,,,0.0854563379539564,0,,
2019,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,4095.0,39919.0,0.5535180195982456,contra-costa-regional-medical-center,,,0.5535180195982456,0,,
2019,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,6719.0,45996.0,0.6377818790410809,sutter-delta-medical-center,,,0.6377818790410809,0,,
2019,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,12000.0,42427.0,0.5882940208295491,john-muir-medical-center-walnut-creek-campus,,,0.5882940208295491,0,,
2019,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,6633.0,58594.0,0.8124661148911447,kaiser-foundation-hospital---walnut-creek,,,0.8124661148911447,0,,
2019,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,9080.0,52000.0,0.7210335183523829,john-muir-medical-center-concord-campus,,,0.7210335183523829,0,,
2019,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,2971.0,16688.0,0.2313962952743186,san-ramon-regional-medical-center,,,0.2313962952743186,0,,
2019,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,4076.0,62556.0,0.8674033225779167,kaiser-foundation-hospital---antioch,,,0.8674033225779167,0,,
2019,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,1879.0,17476.0,0.242322726283197,sutter-coast-hospital,,,0.242322726283197,0,,
2019,106090793,BARTON MEMORIAL HOSPITAL,EL DORADO,BASIC,1334.0,16698.0,0.2315349555663094,barton-memorial-hospital,,,0.2315349555663094,0,,
2019,106090933,MARSHALL MEDICAL CENTER,EL DORADO,BASIC,4179.0,26862.0,0.3724692763458021,marshall-medical-center,,,0.3724692763458021,0,,
2019,106100005,CLOVIS COMMUNITY MEDICAL CENTER,FRESNO,BASIC,9017.0,55942.0,0.7756934054551733,clovis-community-medical-center,,,0.7756934054551733,0,,
2019,106100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,FRESNO,COMPREHENSIVE,22819.0,87545.0,1.213901526233834,community-regional-medical-center-fresno,,,1.213901526233834,0,,
2019,106100797,ADVENTIST HEALTH REEDLEY,FRESNO,STANDBY,411.0,39907.0,0.5533516272478567,adventist-health-reedley,,,0.5533516272478567,0,,
2019,106100899,ST. AGNES MEDICAL CENTER,FRESNO,BASIC,19254.0,71162.0,0.986734369865236,st-agnes-medical-center,,,0.986734369865236,0,,
2019,106104062,KAISER FOUNDATION HOSPITAL - FRESNO,FRESNO,BASIC,5606.0,40473.0,0.5611997997745384,kaiser-foundation-hospital---fresno,,,0.5611997997745384,0,,
2019,106110889,GLENN MEDICAL CENTER,GLENN,STANDBY,117.0,5703.0,0.0790779645223777,glenn-medical-center,,,0.0790779645223777,0,,
2019,106121002,MAD RIVER COMMUNITY HOSPITAL,HUMBOLDT,BASIC,1791.0,15025.0,0.2083370887162414,mad-river-community-hospital,,,0.2083370887162414,0,,
2019,106121031,JEROLD PHELPS COMMUNITY HOSPITAL,HUMBOLDT,STANDBY,57.0,2998.0,0.0415703555388546,jerold-phelps-community-hospital,,,0.0415703555388546,0,,
2019,106121051,REDWOOD MEMORIAL HOSPITAL,HUMBOLDT,BASIC,782.0,11093.0,0.153815861905442,redwood-memorial-hospital,,,0.153815861905442,0,,
2019,106121080,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,BASIC,5004.0,25377.0,0.3518782229851619,st-joseph-hospital---eureka,,,0.3518782229851619,0,,
2019,106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,BASIC,4232.0,40247.0,0.5580660771755453,el-centro-regional-medical-center,,,0.5580660771755453,0,,
2019,106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,BASIC,2819.0,42600.0,0.5906928438809906,pioneers-memorial-healthcare-district,,,0.5906928438809906,0,,
2019,106141273,NORTHERN INYO HOSPITAL,INYO,BASIC,670.0,8211.0,0.113853965753681,northern-inyo-hospital,,,0.113853965753681,0,,
2019,106141338,SOUTHERN INYO HOSPITAL,INYO,STANDBY,47.0,1554.0,0.0215478093753769,southern-inyo-hospital,,,0.0215478093753769,0,,
2019,106150706,ADVENTIST HEALTH DELANO,KERN,BASIC,1502.0,27434.0,0.3804006450476783,adventist-health-delano,,,0.3804006450476783,0,,
2019,106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,BASIC,12051.0,82870.0,1.149077839728115,bakersfield-memorial-hospital,,,1.149077839728115,0,,
2019,106150736,KERN MEDICAL CENTER,KERN,BASIC,5349.0,45495.0,0.6308349984123397,kern-medical-center,,,0.6308349984123397,0,,
2019,106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,STANDBY,360.0,7039.0,0.0976029795323543,kern-valley-healthcare-district,,,0.0976029795323543,0,,
2019,106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,BASIC,7375.0,72019.0,0.9986175568888512,mercy-hospital---bakersfield,,,0.9986175568888512,0,,
2019,106150782,RIDGECREST REGIONAL HOSPITAL,KERN,BASIC,1239.0,16570.0,0.2297601038288266,ridgecrest-regional-hospital,,,0.2297601038288266,0,,
2019,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10614.0,64881.0,0.8996418404657877,adventist-health-bakersfield,,,0.8996418404657877,0,,
2019,106154101,BAKERSFIELD HEART HOSPITAL,KERN,BASIC,2649.0,7509.0,0.1041200132559239,bakersfield-heart-hospital,,,0.1041200132559239,0,,
2019,106164029,ADVENTIST HEALTH HANFORD,KINGS,BASIC,6502.0,103066.0,1.4291161654328213,adventist-health-hanford,,,1.4291161654328213,0,,
2019,106171049,ADVENTIST HEALTH CLEARLAKE,LAKE,STANDBY,1150.0,21607.0,0.2996032929046142,adventist-health-clearlake,,,0.2996032929046142,0,,
2019,106171395,SUTTER LAKESIDE HOSPITAL,LAKE,BASIC,1482.0,19498.0,0.2703598373237454,sutter-lakeside-hospital,,,0.2703598373237454,0,,
2019,106184008,BANNER LASSEN MEDICAL CENTER,LASSEN,BASIC,708.0,10562.0,0.1464530004007282,banner-lassen-medical-center,,,0.1464530004007282,0,,
2019,106190017,ALHAMBRA HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,3295.0,16391.0,0.2272780846021905,alhambra-hospital-medical-center,,,0.2272780846021905,0,,
2019,106190034,ANTELOPE VALLEY HOSPITAL,LOS ANGELES,BASIC,13293.0,115899.0,1.60705891814467,antelope-valley-hospital,,,1.60705891814467,0,,
2019,106190045,CATALINA ISLAND MEDICAL CENTER,LOS ANGELES,STANDBY,8.0,2181.0,0.0302418096832028,catalina-island-medical-center,,,0.0302418096832028,0,,
2019,106190053,ST. MARY MEDICAL CENTER - LONG BEACH,LOS ANGELES,BASIC,7542.0,48843.0,0.6772584641708739,st-mary-medical-center---long-beach,,,0.6772584641708739,0,,
2019,106190066,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,LOS ANGELES,BASIC,86.0,,,los-angeles-community-hospital-at-bellflower,,,,0,,
2019,106190081,BEVERLY HOSPITAL,LOS ANGELES,BASIC,7935.0,29429.0,0.4080633732998515,beverly-hospital,,,0.4080633732998515,0,,
2019,106190110,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,LOS ANGELES,BASIC,5080.0,14227.0,0.1972719974153721,southern-california-hospital-at-culver-city,,,0.1972719974153721,0,,
2019,106190125,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,LOS ANGELES,BASIC,11239.0,68599.0,0.9511957370279832,california-hospital-medical-center---los-angeles,,,0.9511957370279832,0,,
2019,106190148,CENTINELA HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,15450.0,38478.0,0.5335370715223652,centinela-hospital-medical-center,,,0.5335370715223652,0,,
2019,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,LOS ANGELES,BASIC,8475.0,86559.0,1.2002296214435368,childrens-hospital-of-los-angeles,,,1.2002296214435368,0,,
2019,106190197,COMMUNITY HOSPITAL OF HUNTINGTON PARK,LOS ANGELES,BASIC,3529.0,42762.0,0.5929391406112423,community-hospital-of-huntington-park,,,0.5929391406112423,0,,
2019,106190198,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,1110.0,5038.0,0.0698570551049866,los-angeles-community-hospital,,,0.0698570551049866,0,,
2019,106190200,SAN GABRIEL VALLEY MEDICAL CENTER,LOS ANGELES,BASIC,4624.0,21559.0,0.2989377235030581,san-gabriel-valley-medical-center,,,0.2989377235030581,0,,
2019,106190240,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,6934.0,44560.0,0.6178702611111959,lakewood-regional-medical-center,,,0.6178702611111959,0,,
2019,106190243,PIH HEALTH HOSPITAL - DOWNEY,LOS ANGELES,BASIC,7562.0,47393.0,0.6571527218322016,pih-health-hospital---downey,,,0.6571527218322016,0,,
2019,106190256,EAST LOS ANGELES DOCTORS HOSPITAL,LOS ANGELES,BASIC,1834.0,14729.0,0.2042327440733125,east-los-angeles-doctors-hospital,,,0.2042327440733125,0,,
2019,106190280,ENCINO HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,2029.0,9459.0,0.1311587701941382,encino-hospital-medical-center,,,0.1311587701941382,0,,
2019,106190298,EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,LOS ANGELES,BASIC,4352.0,36739.0,0.5094240467451576,emanate-health-foothill-presbyterian-hospital,,,0.5094240467451576,0,,
2019,106190315,GARFIELD MEDICAL CENTER,LOS ANGELES,BASIC,5528.0,18672.0,0.2589064972053018,garfield-medical-center,,,0.2589064972053018,0,,
2019,106190323,ADVENTIST HEALTH GLENDALE,LOS ANGELES,BASIC,14374.0,47991.0,0.665444607293254,adventist-health-glendale,,,0.665444607293254,0,,
