year,oshpd_id,facility_name,county_name,er_service_level_desc,ed_admit,ed_visit,burden_score,facility_id,treatment_stations,true_burden_score,burden_score_normalized,visits_per_station,visits_per_station_normalized,has_treatment_data
2015,106190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,BASIC,4183.0,36463.0,0.5055970226862104,providence-little-company-of-mary-mc---san-pedro,,0.5055970226862104,,,,0
2015,106190687,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,LOS ANGELES,BASIC,8468.0,35415.0,0.4910654240855701,santa-monica---ucla-medical-center-and-orthopaedic-hospital,,0.4910654240855701,,,,0
2015,106190696,PACIFICA HOSPITAL OF THE VALLEY,LOS ANGELES,BASIC,2670.0,12123.0,0.1680978719804988,pacifica-hospital-of-the-valley,,0.1680978719804988,,,,0
2015,106190708,SHERMAN OAKS HOSPITAL,LOS ANGELES,BASIC,5611.0,22341.0,0.3097809583367421,sherman-oaks-hospital,,0.3097809583367421,,,,0
2015,106190754,ST. FRANCIS MEDICAL CENTER,LOS ANGELES,BASIC,10944.0,69633.0,0.9655332112198364,st-francis-medical-center,,0.9655332112198364,,,,0
2015,106190756,PROVIDENCE SAINT JOHN'S HEALTH CENTER,LOS ANGELES,BASIC,6165.0,22500.0,0.3119856569793964,providence-saint-johns-health-center,,0.3119856569793964,,,,0
2015,106190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,LOS ANGELES,BASIC,10475.0,53558.0,0.7426367918445563,providence-saint-joseph-medical-center,,0.7426367918445563,,,,0
2015,106190762,ST. VINCENT MEDICAL CENTER,LOS ANGELES,STANDBY,5742.0,19302.0,0.2676420956007249,st-vincent-medical-center,,0.2676420956007249,,,,0
2015,106190766,COAST PLAZA HOSPITAL,LOS ANGELES,BASIC,2969.0,14638.0,0.2029709354161958,coast-plaza-hospital,,0.2029709354161958,,,,0
2015,106190796,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,COMPREHENSIVE,10163.0,34274.0,0.4752442847694149,ronald-reagan-ucla-medical-center,,0.4752442847694149,,,,0
2015,106190812,VALLEY PRESBYTERIAN HOSPITAL,LOS ANGELES,BASIC,6747.0,60887.0,0.844260919844645,valley-presbyterian-hospital,,0.844260919844645,,,,0
2015,106190818,USC VERDUGO HILLS HOSPITAL,LOS ANGELES,BASIC,3616.0,17833.0,0.2472728987072701,usc-verdugo-hills-hospital,,0.2472728987072701,,,,0
2015,106190859,WEST HILLS HOSPITAL AND MEDICAL CENTER,LOS ANGELES,BASIC,7648.0,46047.0,0.6384890465302342,west-hills-hospital-and-medical-center,,0.6384890465302342,,,,0
2015,106190878,ADVENTIST HEALTH WHITE MEMORIAL,LOS ANGELES,BASIC,9819.0,49887.0,0.6917345986547179,adventist-health-white-memorial,,0.6917345986547179,,,,0
2015,106190883,WHITTIER HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,4937.0,24941.0,0.3458326342543612,whittier-hospital-medical-center,,0.3458326342543612,,,,0
2015,106190949,HENRY MAYO NEWHALL HOSPITAL,LOS ANGELES,BASIC,9179.0,54293.0,0.7528283233058832,henry-mayo-newhall-hospital,,0.7528283233058832,,,,0
2015,106191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,12440.0,55921.0,0.7754022188419925,lacharbor-ucla-medical-center,,0.7754022188419925,,,,0
2015,106191228,LAC+USC MEDICAL CENTER,LOS ANGELES,COMPREHENSIVE,21194.0,111906.0,1.5516918635527264,lacusc-medical-center,,1.5516918635527264,,,,0
2015,106191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,7907.0,53923.0,0.7476978925022221,los-angeles-county-olive-view-ucla-medical-center,,0.7476978925022221,,,,0
2015,106191450,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,LOS ANGELES,BASIC,5476.0,36335.0,0.5038221709487276,kaiser-foundation-hospital---woodland-hills,,0.5038221709487276,,,,0
2015,106196035,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,LOS ANGELES,BASIC,6875.0,74567.0,1.033948199288118,kaiser-foundation-hospital---baldwin-park,,1.033948199288118,,,,0
