year,oshpd_id,facility_name,county_name,er_service_level_desc,ed_admit,ed_visit,burden_score,facility_id,burden_lag_1,burden_lag_2,burden_lag_3,rolling_mean_3,rolling_mean_7,rolling_std_7,pct_change_recent,ed_visits_per_year,month,is_post_covid,year_index,high_burden_next
2024,106010967,ST. ROSE HOSPITAL,ALAMEDA,BASIC,2736.0,21539.0,0.2986604029190765,st-rose-hospital,0.2912836753851636,0.2784437323468116,0.2487842958899703,0.28946260355035053,0.31325142735914147,0.06849556570060697,0.025324891702765903,21539.0,1,1,12,0
2015,106190762,ST. VINCENT MEDICAL CENTER,LOS ANGELES,STANDBY,5742.0,19302.0,0.2676420956007249,st-vincent-medical-center,0.1807575566392627,0.1526788475111171,0.1357900239466324,0.20035949991703492,0.18421713092443426,0.058627471934731376,0.4806689168456585,19302.0,1,0,3,1
2016,106190762,ST. VINCENT MEDICAL CENTER,LOS ANGELES,STANDBY,6495.0,23288.0,0.3229120879882749,st-vincent-medical-center,0.2676420956007249,0.1807575566392627,0.1526788475111171,0.25710391340942085,0.2119561223372024,0.08015699328244172,0.20650709771008213,23288.0,1,0,4,1
2017,106190762,ST. VINCENT MEDICAL CENTER,LOS ANGELES,STANDBY,7095.0,23032.0,0.3193623845133093,st-vincent-medical-center,0.3229120879882749,0.2676420956007249,0.1807575566392627,0.3033055227007697,0.22985716603322023,0.08404046079184455,-0.010992785984198054,23032.0,1,0,5,0
2018,106190762,ST. VINCENT MEDICAL CENTER,LOS ANGELES,STANDBY,7218.0,21738.0,0.3014197427296942,st-vincent-medical-center,0.3193623845133093,0.3229120879882749,0.2676420956007249,0.31456473841042615,0.24008039127557362,0.08134658084750221,-0.05618270232719704,21738.0,1,0,6,0
2019,106190762,ST. VINCENT MEDICAL CENTER,LOS ANGELES,BASIC,6086.0,21212.0,0.2941262113709759,st-vincent-medical-center,0.3014197427296942,0.3193623845133093,0.3229120879882749,0.30496944620465977,0.26269984662190843,0.06851592141551302,-0.024197258257429265,21212.0,1,0,7,0
2020,106190762,ST. VINCENT MEDICAL CENTER,LOS ANGELES,BASIC,165.0,458.0,0.0063506413731806,st-vincent-medical-center,0.2941262113709759,0.3014197427296942,0.3193623845133093,0.20063219849128355,0.2417958171736318,0.11454113859264516,-0.9784084480482746,458.0,1,1,8,0
2015,106430905,STANFORD HEALTH CARE,SANTA CLARA,BASIC,11410.0,51092.0,0.7084431638396145,stanford-health-care,0.6384197163842388,0.5799744033100985,0.5458917035387494,0.6422790945113173,0.6181822467681752,0.07127961435819906,0.10968246383736595,51092.0,1,0,3,0
2016,106430905,STANFORD HEALTH CARE,SANTA CLARA,BASIC,11700.0,52625.0,0.7296997866018107,stanford-health-care,0.7084431638396145,0.6384197163842388,0.5799744033100985,0.6921875556085547,0.6404857547349023,0.07935880483852738,0.030004697408596234,52625.0,1,0,4,0
2017,106430905,STANFORD HEALTH CARE,SANTA CLARA,BASIC,11850.0,54194.0,0.7514555864151738,stanford-health-care,0.7296997866018107,0.7084431638396145,0.6384197163842388,0.7298661789521996,0.6589807266816142,0.08420593713140154,0.029814726840855007,54194.0,1,0,5,0
2018,106430905,STANFORD HEALTH CARE,SANTA CLARA,BASIC,12500.0,55667.0,0.771880247425425,stanford-health-care,0.7514555864151738,0.7296997866018107,0.7084431638396145,0.7510118734808032,0.6751092296450159,0.08791909232374459,0.02718013064176852,55667.0,1,0,6,0
2019,106430905,STANFORD HEALTH CARE,SANTA CLARA,BASIC,12168.0,57964.0,0.8037305164957217,stanford-health-care,0.771880247425425,0.7514555864151738,0.7296997866018107,0.7756887834454402,0.7119433457817262,0.07823852670656795,0.04126322596870682,57964.0,1,0,7,0
2020,106430905,STANFORD HEALTH CARE,SANTA CLARA,BASIC,13451.0,60930.0,0.8448571591002056,stanford-health-care,0.8037305164957217,0.771880247425425,0.7514555864151738,0.8068226410071175,0.749783739466027,0.06702563514778727,0.0511696915326754,60930.0,1,1,8,0
2021,106430905,STANFORD HEALTH CARE,SANTA CLARA,BASIC,15609.0,62599.0,0.8679995618334774,stanford-health-care,0.8448571591002056,0.8037305164957217,0.771880247425425,0.8388624124764682,0.7825808602444898,0.05915810976152212,0.027392089282783583,62599.0,1,1,9,1
2022,106430905,STANFORD HEALTH CARE,SANTA CLARA,BASIC,18535.0,71442.0,0.9906168580409797,stanford-health-care,0.8679995618334774,0.8448571591002056,0.8037305164957217,0.9011578596582209,0.822891387987542,0.08888766274145683,0.14126423744788247,71442.0,1,1,10,1
2023,106430905,STANFORD HEALTH CARE,SANTA CLARA,BASIC,19703.0,75391.0,1.0453738073481635,stanford-health-care,0.9906168580409797,0.8679995618334774,0.8448571591002056,0.9679967424075402,0.8679876766655923,0.11104362889859548,0.055275608185661136,75391.0,1,1,11,1
2024,106430905,STANFORD HEALTH CARE,SANTA CLARA,BASIC,21565.0,77638.0,1.076530774958506,stanford-health-care,1.0453738073481635,0.9906168580409797,0.8679995618334774,1.0375071467825496,0.9144269893146398,0.12165412212914552,0.029804618588425754,77638.0,1,1,12,0
2015,106014050,STANFORD HEALTH CARE - VALLEYCARE,ALAMEDA,BASIC,3750.0,26334.0,0.3651480129286856,stanford-health-care---valleycare,0.3483562515685945,0.3380537918736749,0.3350587295666727,0.35051935212365165,0.34665419648440693,0.013581114960277871,0.048202842017275045,26334.0,1,0,3,0
2016,106014050,STANFORD HEALTH CARE - VALLEYCARE,ALAMEDA,BASIC,4051.0,27659.0,0.3835205016174723,stanford-health-care---valleycare,0.3651480129286856,0.3483562515685945,0.3380537918736749,0.36567492203825075,0.35402745751102,0.020252404882039794,0.05031518189412936,27659.0,1,0,4,1
2017,106014050,STANFORD HEALTH CARE - VALLEYCARE,ALAMEDA,BASIC,3799.0,28465.0,0.3946965211519342,stanford-health-care---valleycare,0.3835205016174723,0.3651480129286856,0.3483562515685945,0.38112167856603074,0.3608056347845057,0.02457213962416875,0.02914060522795464,28465.0,1,0,5,1
2018,106014050,STANFORD HEALTH CARE - VALLEYCARE,ALAMEDA,BASIC,3773.0,29465.0,0.4085625503510185,stanford-health-care---valleycare,0.3946965211519342,0.3835205016174723,0.3651480129286856,0.3955931910401416,0.36762805129400755,0.02879194228648991,0.03513086246267351,29465.0,1,0,6,1
2019,106014050,STANFORD HEALTH CARE - VALLEYCARE,ALAMEDA,BASIC,4059.0,27883.0,0.3866264921580672,stanford-health-care---valleycare,0.4085625503510185,0.3946965211519342,0.3835205016174723,0.39662852122034,0.3749948745213496,0.02547595300807404,-0.05369081961649405,27883.0,1,0,7,0
2020,106014050,STANFORD HEALTH CARE - VALLEYCARE,ALAMEDA,BASIC,3667.0,21459.0,0.2975511205831497,stanford-health-care---valleycare,0.3866264921580672,0.4085625503510185,0.3946965211519342,0.3642467210307451,0.3692087786227032,0.037176794255371556,-0.23039127783954394,21459.0,1,1,8,0
2021,106014050,STANFORD HEALTH CARE - VALLEYCARE,ALAMEDA,BASIC,3775.0,25013.0,0.3468309883566953,stanford-health-care---valleycare,0.2975511205831497,0.3866264921580672,0.4085625503510185,0.3436695336993041,0.3689908838781461,0.03732356148700739,0.165618155552449,25013.0,1,1,9,0
2015,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,18.0,369.0,0.0051165647744621,surprise-valley-community-hospital,0.0047144499276886,0.0051165647744621,0.0047976461028831,0.004982526492204267,0.004936306394873975,0.00021089739640438356,0.08529411764707161,369.0,1,0,3,0
2016,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,17.0,313.0,0.0043400671393133,surprise-valley-community-hospital,0.0051165647744621,0.0047144499276886,0.0051165647744621,0.004723693947154667,0.00481705854376184,0.00032320045456638887,-0.15176151761519183,313.0,1,0,4,0
2017,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,9.0,334.0,0.0046312537524941,surprise-valley-community-hospital,0.0043400671393133,0.0051165647744621,0.0047144499276886,0.0046959618887565,0.00478609107855055,0.0002988657398819929,0.0670926517571967,334.0,1,0,5,0
2018,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,4.0,291.0,0.0040350144969335,surprise-valley-community-hospital,0.0046312537524941,0.0043400671393133,0.0051165647744621,0.004335445129580301,0.004678794424033829,0.0003937282648680947,-0.128742514970056,291.0,1,0,6,1
2019,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,8.0,421.0,0.0058375982928144,surprise-valley-community-hospital,0.0040350144969335,0.0046312537524941,0.0043400671393133,0.004834622180747334,0.004827359022595443,0.0005922179053427541,0.4467353951889921,421.0,1,0,7,0
2020,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,4.0,330.0,0.0045757896356978,surprise-valley-community-hospital,0.0058375982928144,0.0040350144969335,0.0046312537524941,0.004816134141815234,0.0047501054313434,0.0005834098977039057,-0.21615201900236636,330.0,1,1,8,0
2021,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,7.0,380.0,0.005269091095652,surprise-valley-community-hospital,0.0045757896356978,0.0058375982928144,0.0040350144969335,0.005227493008054734,0.0048293398839096,0.0006145907537996311,0.15151515151514888,380.0,1,1,9,1
2022,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,3.0,511.0,0.007085540920732,surprise-valley-community-hospital,0.005269091095652,0.0045757896356978,0.0058375982928144,0.005643473884027267,0.005110622190519586,0.0010583349813629212,0.34473684210525707,511.0,1,1,10,1
2023,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,,485.0,0.0067250241615558,surprise-valley-community-hospital,0.007085540920732,0.005269091095652,0.0045757896356978,0.006359885392646599,0.005451330336554228,0.0011489416832012747,-0.050880626223093715,485.0,1,1,11,0
2024,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,,415.0,0.0057544021176199,surprise-valley-community-hospital,0.0067250241615558,0.007085540920732,0.005269091095652,0.006521655733302566,0.005611780103000771,0.0010923613532366177,-0.14432989690721806,415.0,1,1,12,0
2015,106034002,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,1943.0,20422.0,0.2831720483036993,sutter-amador-hospital,0.2608616073223727,0.2453732527069955,0.2331572809826023,0.2631356361110225,0.25564104732891746,0.021572803996640206,0.08552596608728008,20422.0,1,0,3,0
2016,106034002,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,1860.0,22002.0,0.3050803744382525,sutter-amador-hospital,0.2831720483036993,0.2608616073223727,0.2453732527069955,0.28303801002144147,0.26552891275078444,0.02894630921573349,0.07736754480462249,22002.0,1,0,4,0
2017,106034002,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,1887.0,21986.0,0.3048585179710671,sutter-amador-hospital,0.3050803744382525,0.2831720483036993,0.2608616073223727,0.29770364690433965,0.2720838469541649,0.03046496394605067,-0.0007272066175802778,21986.0,1,0,5,0
2018,106034002,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,1926.0,20806.0,0.2884966035161477,sutter-amador-hospital,0.3048585179710671,0.3050803744382525,0.2831720483036993,0.29947849864182247,0.2744285264630196,0.028494052201407005,-0.053670517602110286,20806.0,1,0,6,0
2019,106034002,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,1850.0,21488.0,0.2979532354299232,sutter-amador-hospital,0.2884966035161477,0.3048585179710671,0.3050803744382525,0.297102785639046,0.28368509138406545,0.02280999172383651,0.03277900605594543,21488.0,1,0,7,0
2020,106034002,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,1775.0,19628.0,0.2721624211196264,sutter-amador-hospital,0.2979532354299232,0.2884966035161477,0.3048585179710671,0.2862040866885658,0.28751211544301275,0.01675423573219504,-0.08655994043186897,19628.0,1,1,8,0
2021,106034002,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,1731.0,22161.0,0.3072850730809069,sutter-amador-hospital,0.2721624211196264,0.2979532354299232,0.2884966035161477,0.29246690987681884,0.29414403912280335,0.013273217888034603,0.12905033625433054,22161.0,1,1,9,1
2022,106034002,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,1820.0,24996.0,0.3465952658603108,sutter-amador-hospital,0.3072850730809069,0.2721624211196264,0.2979532354299232,0.30868092002028136,0.3032044987737478,0.022778546115257984,0.12792744009746831,24996.0,1,1,10,1
2023,106034002,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,2016.0,24918.0,0.3455137155827822,sutter-amador-hospital,0.3465952658603108,0.3072850730809069,0.2721624211196264,0.333131351508,0.3089806903658235,0.027887192912028746,-0.0031204992798848498,24918.0,1,1,11,1
2024,106034002,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,2034.0,24984.0,0.3464288735099218,sutter-amador-hospital,0.3455137155827822,0.3465952658603108,0.3072850730809069,0.3461792849843383,0.3149193125856598,0.031103795721016982,0.002648687695641775,24984.0,1,1,12,0
2015,106310791,SUTTER AUBURN FAITH HOSPITAL,PLACER,BASIC,2759.0,24008.0,0.3328956290116155,sutter-auburn-faith-hospital,0.3236885856234236,0.2931694553562391,0.2830472540409076,0.31658455666375945,0.30820023100804644,0.023863139485063165,0.02844413982179552,24008.0,1,0,3,0
2016,106310791,SUTTER AUBURN FAITH HOSPITAL,PLACER,BASIC,2946.0,25721.0,0.356648137029647,sutter-auburn-faith-hospital,0.3328956290116155,0.3236885856234236,0.2931694553562391,0.33774411722156206,0.31788981221236656,0.029942060535945968,0.07135121626124652,25721.0,1,0,4,0
2017,106310791,SUTTER AUBURN FAITH HOSPITAL,PLACER,BASIC,2436.0,26471.0,0.3670476589289602,sutter-auburn-faith-hospital,0.356648137029647,0.3328956290116155,0.3236885856234236,0.3521971416567409,0.3260827866651322,0.03346596141772445,0.029159052913961314,26471.0,1,0,5,0
2018,106310791,SUTTER AUBURN FAITH HOSPITAL,PLACER,BASIC,2392.0,25663.0,0.3558439073361001,sutter-auburn-faith-hospital,0.3670476589289602,0.356648137029647,0.3328956290116155,0.35984656776490237,0.3303343753324133,0.03255519704615723,-0.03052396962713906,25663.0,1,0,6,0
2019,106310791,SUTTER AUBURN FAITH HOSPITAL,PLACER,BASIC,2665.0,25531.0,0.3540135914818209,sutter-auburn-faith-hospital,0.3558439073361001,0.3670476589289602,0.356648137029647,0.358968385915627,0.340472423538258,0.025704144982633015,-0.005143591941706249,25531.0,1,0,7,0
2020,106310791,SUTTER AUBURN FAITH HOSPITAL,PLACER,BASIC,2611.0,20834.0,0.2888848523337221,sutter-auburn-faith-hospital,0.3540135914818209,0.3558439073361001,0.3670476589289602,0.3329141170505477,0.3398603373921842,0.027034861979586565,-0.18397242567858657,20834.0,1,1,8,0
2021,106310791,SUTTER AUBURN FAITH HOSPITAL,PLACER,BASIC,2547.0,24386.0,0.3381369880488694,sutter-auburn-faith-hospital,0.2888848523337221,0.3540135914818209,0.3558439073361001,0.3270118106214708,0.34192439488153364,0.026130839436653803,0.170490544302582,24386.0,1,1,9,1
2022,106310791,SUTTER AUBURN FAITH HOSPITAL,PLACER,BASIC,2759.0,26503.0,0.3674913718633308,sutter-auburn-faith-hospital,0.3381369880488694,0.2888848523337221,0.3540135914818209,0.3315044040819741,0.34686664386035,0.027380332181022315,0.08681210530632329,26503.0,1,1,10,1
2023,106310791,SUTTER AUBURN FAITH HOSPITAL,PLACER,BASIC,3051.0,28270.0,0.3919926454581128,sutter-auburn-faith-hospital,0.3674913718633308,0.3381369880488694,0.2888848523337221,0.36587366845677094,0.35191585935013087,0.03230147549313949,0.06667169754367447,28270.0,1,1,11,1
2024,106310791,SUTTER AUBURN FAITH HOSPITAL,PLACER,BASIC,3042.0,29021.0,0.4024060333866251,sutter-auburn-faith-hospital,0.3919926454581128,0.3674913718633308,0.3381369880488694,0.38729668356935626,0.3569670557012259,0.03742101935611358,0.026565263530244125,29021.0,1,1,12,0
2015,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,1634.0,19258.0,0.2670319903159652,sutter-coast-hospital,0.2477998078168353,0.2587401048549128,0.2740482010907019,0.2578573009959044,0.2619050260196038,0.01129478301739234,0.07761177326394711,19258.0,1,0,3,1
2016,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,1632.0,19705.0,0.2732301053679559,sutter-coast-hospital,0.2670319903159652,0.2477998078168353,0.2587401048549128,0.2626873011669188,0.2641700418892742,0.011015015978507488,0.023211133035621626,19705.0,1,0,4,0
2017,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,1741.0,18575.0,0.2575614923729906,sutter-coast-hospital,0.2732301053679559,0.2670319903159652,0.2477998078168353,0.26594119601897054,0.26306861696989364,0.010214855981540589,-0.05734585130677514,18575.0,1,0,5,0
2018,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,1789.0,17334.0,0.240353750136927,sutter-coast-hospital,0.2575614923729906,0.2732301053679559,0.2670319903159652,0.25704844929262455,0.2598236359937555,0.012675253305220355,-0.06681022880215338,17334.0,1,0,6,0
2019,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,1879.0,17476.0,0.242322726283197,sutter-coast-hospital,0.240353750136927,0.2575614923729906,0.2732301053679559,0.24674598959770488,0.2552914253069691,0.012410542095619806,0.008191992615668789,17476.0,1,0,7,0
2020,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,1364.0,13317.0,0.1846539108442054,sutter-coast-hospital,0.242322726283197,0.240353750136927,0.2575614923729906,0.22244346242144317,0.2447076833054395,0.02920555091705189,-0.23798352025635178,13317.0,1,1,8,0
2021,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,1431.0,13440.0,0.1863594324356928,sutter-coast-hospital,0.1846539108442054,0.242322726283197,0.240353750136927,0.2044453565210317,0.23593048682241916,0.03645423643662734,0.009236314485244616,13440.0,1,1,9,0
2022,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,1565.0,16746.0,0.2322005249678654,sutter-coast-hospital,0.1863594324356928,0.1846539108442054,0.242322726283197,0.2010712894159212,0.230954563201262,0.03378056272907399,0.2459821428571425,16746.0,1,1,10,0
2023,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,1530.0,17032.0,0.2361662093188035,sutter-coast-hospital,0.2322005249678654,0.1863594324356928,0.1846539108442054,0.21824205557412057,0.22565972090852598,0.02854952076418962,0.01707870536247464,17032.0,1,1,11,0
2024,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,1579.0,18078.0,0.2506700758610458,sutter-coast-hospital,0.2361662093188035,0.2322005249678654,0.1863594324356928,0.2396789367159049,0.22467523283539098,0.02736013258406732,0.06141380930014143,18078.0,1,1,12,0
2015,106574010,SUTTER DAVIS HOSPITAL,YOLO,BASIC,1686.0,25903.0,0.3591717543438803,sutter-davis-hospital,0.3243541550249796,0.307298939110106,0.2871377326546374,0.33027494949298863,0.3194906452834008,0.030515530462681108,0.10734439124487027,25903.0,1,0,3,0
2016,106574010,SUTTER DAVIS HOSPITAL,YOLO,BASIC,1777.0,26418.0,0.3663127593814087,sutter-davis-hospital,0.3591717543438803,0.3243541550249796,0.307298939110106,0.34994622291675626,0.3288550681030024,0.033717358634470285,0.01988186696521637,26418.0,1,0,4,0
2017,106574010,SUTTER DAVIS HOSPITAL,YOLO,BASIC,2052.0,26738.0,0.3707498887251157,sutter-davis-hospital,0.3663127593814087,0.3591717543438803,0.3243541550249796,0.3654114674834683,0.335837538206688,0.03467012476357081,0.01211295328942393,26738.0,1,0,5,0
2018,106574010,SUTTER DAVIS HOSPITAL,YOLO,BASIC,2093.0,26461.0,0.3669089986369693,sutter-davis-hospital,0.3707498887251157,0.3663127593814087,0.3591717543438803,0.3679905489144979,0.3402763182681567,0.03375797197166846,-0.010359787568255114,26461.0,1,0,6,0
2019,106574010,SUTTER DAVIS HOSPITAL,YOLO,BASIC,2086.0,26244.0,0.363900070300768,sutter-davis-hospital,0.3669089986369693,0.3707498887251157,0.3663127593814087,0.367186319220951,0.35124236650331825,0.024933902327492045,-0.008200748271040455,26244.0,1,0,7,0
2020,106574010,SUTTER DAVIS HOSPITAL,YOLO,BASIC,1986.0,21131.0,0.2930030630058501,sutter-davis-hospital,0.363900070300768,0.3669089986369693,0.3707498887251157,0.34127071064786246,0.34920009848842454,0.029330849976195596,-0.19482548392013394,21131.0,1,1,8,0
2021,106574010,SUTTER DAVIS HOSPITAL,YOLO,BASIC,2170.0,24455.0,0.3390937440636062,sutter-davis-hospital,0.2930030630058501,0.363900070300768,0.3669089986369693,0.3319989591234081,0.3513057540653712,0.02773557750515517,0.15730443424352822,24455.0,1,1,9,1
2022,106574010,SUTTER DAVIS HOSPITAL,YOLO,BASIC,2218.0,29488.0,0.4088814690225975,sutter-davis-hospital,0.3390937440636062,0.2930030630058501,0.363900070300768,0.3469927586973513,0.35840714187661654,0.03539221804248584,0.2058065835207526,29488.0,1,1,10,1
2023,106574010,SUTTER DAVIS HOSPITAL,YOLO,BASIC,2542.0,32229.0,0.4468882550572875,sutter-davis-hospital,0.4088814690225975,0.3390937440636062,0.2930030630058501,0.39828782271449703,0.3699179269731706,0.04891246598872049,0.09295306565382531,32229.0,1,1,11,1
2024,106574010,SUTTER DAVIS HOSPITAL,YOLO,BASIC,2784.0,36630.0,0.5079126495624575,sutter-davis-hospital,0.4468882550572875,0.4088814690225975,0.3390937440636062,0.45456079121411413,0.3895126070927909,0.07154109175128222,0.13655403518570242,36630.0,1,1,12,0
2015,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,6728.0,52331.0,0.7256231740172798,sutter-delta-medical-center,0.674304999951469,0.6308072663539415,0.6530483771892727,0.6769118134408968,0.6709459543779908,0.04054758143287069,0.07610528480361901,52331.0,1,0,3,1
2016,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,5926.0,53500.0,0.7418325621510095,sutter-delta-medical-center,0.7256231740172798,0.674304999951469,0.6308072663539415,0.7139202453732527,0.6851232759325945,0.04730815999755877,0.0223385756052819,53500.0,1,0,4,1
2017,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,6211.0,50621.0,0.7019122640868457,sutter-delta-medical-center,0.7418325621510095,0.7256231740172798,0.674304999951469,0.7231226667517117,0.6879214406249696,0.0428652301493603,-0.05381308411214965,50621.0,1,0,5,0
2018,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,6316.0,46290.0,0.6418584916256117,sutter-delta-medical-center,0.7019122640868457,0.7418325621510095,0.7256231740172798,0.695201105954489,0.6813410193393471,0.04282877039100326,-0.08555737737302693,46290.0,1,0,6,0
2019,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,6719.0,45996.0,0.6377818790410809,sutter-delta-medical-center,0.6418584916256117,0.7019122640868457,0.7418325621510095,0.6605175449178461,0.6791600910324626,0.04485058789091686,-0.006351263771873079,45996.0,1,0,7,0
2020,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,5515.0,33233.0,0.4608097483731681,sutter-delta-medical-center,0.6377818790410809,0.6418584916256117,0.7019122640868457,0.5801500396799536,0.6548747313209234,0.09423364315693618,-0.277480650491347,33233.0,1,1,8,0
2021,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,5768.0,35375.0,0.4905107829176067,sutter-delta-medical-center,0.4608097483731681,0.6377818790410809,0.6418584916256117,0.5297008034439519,0.6286184146018003,0.11187201767932659,0.06445400655974488,35375.0,1,1,9,0
2022,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,5392.0,41182.0,0.5710308144766891,sutter-delta-medical-center,0.4905107829176067,0.4608097483731681,0.6377818790410809,0.5074504485891547,0.6065337918102873,0.10455013504683776,0.16415547703180208,41182.0,1,1,10,0
2023,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,4747.0,46518.0,0.6450199462830029,sutter-delta-medical-center,0.5710308144766891,0.4905107829176067,0.4608097483731681,0.5688538478924329,0.5927034181148578,0.08890149661692213,0.12957117187120581,46518.0,1,1,11,0
2024,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,5601.0,49523.0,0.6866873640262512,sutter-delta-medical-center,0.6450199462830029,0.5710308144766891,0.4905107829176067,0.6342460415953144,0.5905284323919158,0.08592065401156371,0.06459864998495214,49523.0,1,1,12,0
2015,106171395,SUTTER LAKESIDE HOSPITAL,LAKE,BASIC,1149.0,18618.0,0.2581577316285512,sutter-lakeside-hospital,0.2368456447495587,0.236401931815188,0.2505730136566522,0.24380176939776596,0.2454945804624875,0.010702433205456711,0.0899830220713072,18618.0,1,0,3,0
2016,106171395,SUTTER LAKESIDE HOSPITAL,LAKE,BASIC,1215.0,19305.0,0.2676836936883222,sutter-lakeside-hospital,0.2581577316285512,0.2368456447495587,0.236401931815188,0.25422902335547737,0.24993240310765447,0.013578582640972843,0.03689977441185973,19305.0,1,0,4,0
2017,106171395,SUTTER LAKESIDE HOSPITAL,LAKE,BASIC,1240.0,19203.0,0.2662693587100155,sutter-lakeside-hospital,0.2676836936883222,0.2581577316285512,0.2368456447495587,0.26403692800896295,0.2526552290413813,0.013855865603506554,-0.005283605283605573,19203.0,1,0,5,0
2018,106171395,SUTTER LAKESIDE HOSPITAL,LAKE,BASIC,1417.0,18371.0,0.2547328224163774,sutter-lakeside-hospital,0.2662693587100155,0.2676836936883222,0.2581577316285512,0.262895291604905,0.25295202809495215,0.012672968769501775,-0.04332656355777734,18371.0,1,0,6,1
2019,106171395,SUTTER LAKESIDE HOSPITAL,LAKE,BASIC,1482.0,19498.0,0.2703598373237454,sutter-lakeside-hospital,0.2547328224163774,0.2662693587100155,0.2676836936883222,0.26378733948337946,0.2557787171902512,0.014171954336850454,0.061346687714332444,19498.0,1,0,7,0
2020,106171395,SUTTER LAKESIDE HOSPITAL,LAKE,BASIC,1205.0,15483.0,0.214687730089422,sutter-lakeside-hospital,0.2703598373237454,0.2547328224163774,0.2662693587100155,0.24659346327651496,0.25267668837228463,0.020210216345087413,-0.20591855574930767,15483.0,1,1,8,0
2021,106171395,SUTTER LAKESIDE HOSPITAL,LAKE,BASIC,1150.0,16923.0,0.2346548121361034,sutter-lakeside-hospital,0.214687730089422,0.2703598373237454,0.2547328224163774,0.23990079318309024,0.25236371228464816,0.020510962398024246,0.09300523154427452,16923.0,1,1,9,0
2022,106171395,SUTTER LAKESIDE HOSPITAL,LAKE,BASIC,1156.0,19410.0,0.269139626754226,sutter-lakeside-hospital,0.2346548121361034,0.214687730089422,0.2703598373237454,0.2394940563265838,0.2539325544454588,0.021427510576411242,0.14695975890799487,19410.0,1,1,10,1
2023,106171395,SUTTER LAKESIDE HOSPITAL,LAKE,BASIC,1145.0,19980.0,0.2770432633977041,sutter-lakeside-hospital,0.269139626754226,0.2346548121361034,0.214687730089422,0.26027923409601117,0.2552696358325134,0.022683789323225265,0.029366306027820907,19980.0,1,1,11,1
2024,106171395,SUTTER LAKESIDE HOSPITAL,LAKE,BASIC,1198.0,21381.0,0.2964695703056211,sutter-lakeside-hospital,0.2770432633977041,0.269139626754226,0.2346548121361034,0.2808841534858504,0.25958395177474275,0.027487794961957548,0.0701201201201199,21381.0,1,1,12,0
2015,106341051,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,9103.0,63013.0,0.8737400979218982,sutter-medical-center-sacramento,0.666581621687579,0.6124902417819512,0.6198531032866649,0.7176039871304761,0.6931662661695233,0.12274240342934875,0.3107773594325297,63013.0,1,0,3,0
